5.0000000000000000000000000000000e-1, 2.8867513459481288225457439025098e-1, 3.7542955251948995401672680293581e-2
1.0000000000000000000000000000000, 0, 3.6533451963881083443684362034211e-4
5.0000000000000000000000000000000e-1, 8.6602540378443864676372317075294e-1, 3.6533451963881083443684362034211e-4
0, 0, 3.6533451963881083443684362034211e-4
9.1015474311166688608512214305766e-1, 0, 3.5762967678650843788591230666722e-3
5.4492262844416655695743892847117e-1, 7.8821712890960334405572306145445e-1, 3.5762967678650843788591230666722e-3
4.4922628444166556957438928471170e-2, 7.7808274874835302708000109298487e-2, 3.5762967678650843788591230666722e-3
6.2385191332680303902529447964571e-2, 0, 2.6073745012037032789340447798328e-3
9.6880740433365984804873527601771e-1, 5.4027160514053922324454227169677e-2, 2.6073745012037032789340447798328e-3
4.6880740433365984804873527601771e-1, 8.1199824327038472443926894358326e-1, 2.6073745012037032789340447798328e-3
6.9954864306968144192703052658983e-1, 0, 4.5551605943322813979348587630311e-3
6.5022567846515927903648473670509e-1, 6.0582689608127701874145741012092e-1, 4.5551605943322813979348587630311e-3
1.5022567846515927903648473670509e-1, 2.6019850770316162802226576063202e-1, 4.5551605943322813979348587630311e-3
3.4213062436673988202646795096924e-1, 3.2160456159556519638465441344337e-1, 3.3338612898292408774050540627908e-2
5.5041696750191333968390592533028e-1, 1.3549153131644541193049028292712e-1, 3.3338612898292408774050540627908e-2
6.0745240813134677828962612370048e-1, 4.0892931087242803844857847438245e-1, 3.3338612898292408774050540627908e-2
7.2150355686500904383223301732761e-1, 2.1548237945437703252010226405261e-1, 3.6051275129777332126733353401397e-2
4.5263500689208698224109919826697e-1, 5.1709921943873963130580381447473e-1, 3.6051275129777332126733353401397e-2
3.2586143624290397392666778440542e-1, 1.3344380489132198293781709222560e-1, 3.6051275129777332126733353401397e-2
1.8687243311316557630423750813787e-1, 2.0530070531635736407957364258132e-1, 2.2879360289804412969026940836061e-2
7.2876815722458877567084948009367e-1, 5.9185921684831039333553693895564e-2, 2.2879360289804412969026940836061e-2
5.8435940966224564802491301176846e-1, 6.0153877678325024335059583427605e-1, 2.2879360289804412969026940836061e-2
2.5445461021933165502171574875408e-1, 2.2915974648945479528998479886747e-2, 1.4275934919031088293713358286828e-2
8.5292687869186720391212238878332e-1, 2.0890616923553590526958228334241e-1, 1.4275934919031088293713358286828e-2
3.9261851108880114106616186246260e-1, 6.3420325989995726196514240752378e-1, 1.4275934919031088293713358286828e-2
1.2236285855493839261923883423370e-1, 6.6069264131998754412271709677293e-2, 1.6271506250344408816976566105223e-2
8.8160090957487585305661485128732e-1, 7.2934711922259297081089421769468e-2, 1.6271506250344408816976566105223e-2
4.9603623187018575432414631447898e-1, 7.2702142773018059527036203930617e-1, 1.6271506250344408816976566105223e-2
7.3389871962958890623307706548130e-1, 4.0114267354345904029795992783093e-1, 2.0231492379060803995443477081512e-2
2.8565089435456217750181449439101e-1, 4.3500359823236774158371361395715e-1, 2.0231492379060803995443477081512e-2
4.8045038601584891626510844012770e-1, 2.9879132008611864882049628964847e-2, 2.0231492379060803995443477081512e-2
