5.0000000000000000000000000000000e-1, 2.8867513459481288225457439025098e-1, 4.0468714398811440128556561908251e-2
6.4090976827016330713566407627317e-1, 3.7002942723703945483831637637686e-1, 3.8649294001481560841253491190172e-2
5.0000000000000000000000000000000e-1, 1.2596654931035973708709041799921e-1, 3.8649294001481560841253491190172e-2
3.5909023172983669286433592372683e-1, 3.7002942723703945483831637637686e-1, 3.8649294001481560841253491190172e-2
2.7464883367301253078236157727533e-1, 1.5856857805373053774435828315725e-1, 3.9228819306185865684046960417198e-2
5.0000000000000000000000000000000e-1, 5.4888824767697757127500660443843e-1, 3.9228819306185865684046960417198e-2
7.2535116632698746921763842272467e-1, 1.5856857805373053774435828315725e-1, 3.9228819306185865684046960417198e-2
7.3565102955169588118095683356527e-1, 4.2472831994129695529670019907215e-1, 8.7345839979647434588035816453391e-3
5.0000000000000000000000000000000e-1, 1.6568763901844736170322772608644e-2, 8.7345839979647434588035816453391e-3
2.6434897044830411881904316643473e-1, 4.2472831994129695529670019907215e-1, 8.7345839979647434588035816453391e-3
1.8858668327370799096993627531562e-2, 1.0888057235365400320596385817463e-2, 2.1461870924164140152402010450660e-3
5.0000000000000000000000000000000e-1, 8.4424928931370784612253039911801e-1, 2.1461870924164140152402010450660e-3
9.8114133167262920090300637246844e-1, 1.0888057235365400320596385817463e-2, 2.1461870924164140152402010450660e-3
8.0829166876268999066657009558763e-1, 2.6677566299364850725027439310744e-1, 1.8734429105233821489510382742522e-2
6.3518033564528077033328504779381e-1, 5.6661328731898207974054151686217e-1, 1.8734429105233821489510382742522e-2
6.7311133311740922033328504779381e-1, 3.2636453471808059772907260783334e-2, 1.8734429105233821489510382742522e-2
3.6481966435471922966671495220619e-1, 5.6661328731898207974054151686217e-1, 1.8734429105233821489510382742522e-2
3.2688866688259077966671495220619e-1, 3.2636453471808059772907260783334e-2, 1.8734429105233821489510382742522e-2
1.9170833123731000933342990441237e-1, 2.6677566299364850725027439310744e-1, 1.8734429105233821489510382742522e-2
1.3949049393821166655053803836867e-1, 2.8900855789108580542516120214317e-2, 1.3474676295939979822724739790548e-2
9.4774122273584422955881350515421e-2, 1.0635188344237625965376735412859e-1, 1.3474676295939979822724739790548e-2
5.4471637166462724359465668785325e-1, 7.3077266455295380656743969641003e-1, 1.3474676295939979822724739790548e-2
9.0522587772641557704411864948458e-1, 1.0635188344237625965376735412859e-1, 1.3474676295939979822724739790548e-2
4.5528362833537275640534331214675e-1, 7.3077266455295380656743969641003e-1, 1.3474676295939979822724739790548e-2
8.6050950606178833344946196163133e-1, 2.8900855789108580542516120214317e-2, 1.3474676295939979822724739790548e-2
