3.3937615435249893352746365930789e-1, 0, 6.1935726910001758541078241539263e-3
8.3031192282375053323626817034606e-1, 2.9390837110793286422934262993273e-1, 6.1935726910001758541078241539263e-3
3.3031192282375053323626817034606e-1, 5.7211703267650578253438054082021e-1, 6.1935726910001758541078241539263e-3
8.1604706571429431480245669966563e-1, 0, 5.2925293385584474156952124159760e-3
5.9197646714285284259877165016718e-1, 7.0671748959232807276183453637806e-1, 5.2925293385584474156952124159760e-3
9.1976467142852842598771650167185e-2, 1.5930791419211057400188863437487e-1, 5.2925293385584474156952124159760e-3
1.8229318778830766275945973646529e-1, 1.5269655143804927233237155558141e-1, 2.7830353344135349778500405243835e-2
7.7661431349021824183922068690223e-1, 8.1522255842497007705968761534721e-2, 2.7830353344135349778500405243835e-2
5.4109249872147409540131957663248e-1, 6.3180659650389236672538285363680e-1, 2.7830353344135349778500405243835e-2
5.7444916691806097947041955326370e-1, 1.8334768174874621630747186475774e-1, 4.6873870579045364081863575403270e-2
5.5399166642157081618413446280696e-1, 4.0581373085947504670246077469166e-1, 4.6873870579045364081863575403270e-2
3.7155916666036820434544598392934e-1, 2.7686399117621738375379053130354e-1, 4.6873870579045364081863575403270e-2
2.4060175352500133872374073561263e-1, 3.4885145729426559163025654337650e-1, 2.3970523489400444168780206716243e-2
5.7758489907344311697603681687328e-1, 3.3941502100600473072769715925668e-2, 2.3970523489400444168780206716243e-2
6.8181334740155554430022244751409e-1, 4.8323244438957258206069691145077e-1, 2.3970523489400444168780206716243e-2
1.6538285320879514111588408167122e-1, 3.0841959697150655677177258269402e-2, 1.3626423836434353260840172788744e-2
8.9059865279537414977914213651964e-1, 1.2780477238059402895976748522502e-1, 1.3626423836434353260840172788744e-2
4.4401849399583070910497378180914e-1, 7.0737867170669396212677842725852e-1, 1.3626423836434353260840172788744e-2
3.9840608908133363336686928206714e-1, 5.0924263121527092711474425132370e-1, 3.5870519028083430398177360897913e-2
3.5977990013687819840293048388854e-1, 9.0408478559205529438013792021703e-2, 3.5870519028083430398177360897913e-2
7.4181401078178816823020023404432e-1, 2.6637429400996219021096512740754e-1, 3.5870519028083430398177360897913e-2
5.0270535524897856517885832565590e-1, 8.0837932150977337985452858449778e-1, 7.0088743600091017087019090467601e-3
4.8570294054018676646477313952861e-2, 3.1165947509209645912503722724322e-2, 7.0088743600091017087019090467601e-3
9.4872435069700275817466436039124e-1, 2.6480134765455620996690863530835e-2, 7.0088743600091017087019090467601e-3
