1.0533831485611468951827070887515e-1, 0, 3.4042935191212521125417637423319e-3
9.4733084257194265524086464556242e-1, 9.1225656657239056162381870206803e-2, 3.4042935191212521125417637423319e-3
4.4733084257194265524086464556242e-1, 7.7479974712719959060134130054613e-1, 3.4042935191212521125417637423319e-3
9.8080568711710162525846816632421e-1, 0, 1.4136460443059679379104136378358e-3
5.0959715644144918737076591683789e-1, 8.4940264121966172914672274452333e-1, 1.4136460443059679379104136378358e-3
9.5971564414491873707659168378950e-3, 1.6622762564776917617000426229604e-2, 1.4136460443059679379104136378358e-3
8.2904397392277897613273802134403e-1, 0, 3.8685011609546712039597447831703e-3
5.8547801303861051193363098932799e-1, 7.1797314227153028669688596748064e-1, 3.8685011609546712039597447831703e-3
8.5478013038610511933630989327985e-2, 1.4805226151290836006683720327230e-1, 3.8685011609546712039597447831703e-3
4.9913242609386226378123612282765e-1, 0, 6.5265066749499600082919813841364e-3
7.5043378695306886810938193858618e-1, 4.3226136084984354769860069930303e-1, 6.5265066749499600082919813841364e-3
2.5043378695306886810938193858618e-1, 4.3376404293459509906512247144991e-1, 6.5265066749499600082919813841364e-3
1.0147825777469913760894346630617e-1, 6.5555285253962724584055832947065e-2, 1.4631682182610466538653073674428e-2
8.9248832873038330603781493062347e-1, 5.5105106537693808764235066691993e-2, 1.4631682182610466538653073674428e-2
5.0603341349491755635324160307035e-1, 7.4536501199278211341543227111388e-1, 1.4631682182610466538653073674428e-2
3.9027118117993164644443470656180e-1, 2.4021201195909374175919731299051e-1, 3.8127981634651491545796781560602e-2
5.9683470475928761395841308318098e-1, 2.1787875128723324598056183441577e-1, 3.8127981634651491545796781560602e-2
5.1289411406078073959715221025723e-1, 4.0793464053811165902396402334666e-1, 3.8127981634651491545796781560602e-2
2.7893207390795408510867160416346e-1, 3.2126463206275273251884927378081e-2, 1.8283036918212341492710216612943e-2
8.3271162977564250247593031477808e-1, 2.2549903033142918343114548016377e-1, 1.8283036918212341492710216612943e-2
3.8835629631640341241539808105846e-1, 6.0839991024673419008069276321109e-1, 1.8283036918212341492710216612943e-2
6.1747917225348536215962485888477e-1, 5.7250548414657072445379982128396e-1, 2.2403768844131921054416252342201e-2
1.9545612079641786895833751718921e-1, 2.4849990740602024297929813568317e-1, 2.2403768844131921054416252342201e-2
6.8706470695009676888203762392603e-1, 4.5020012231847679330625213785810e-2, 2.2403768844131921054416252342201e-2
7.5890915983839668313865540445790e-1, 1.4676444655005995417453086260451e-1, 2.4990073832444596183619315819850e-2
4.9344368099608632309775686500354e-1, 5.8385238830972659966197790301893e-1, 2.4990073832444596183619315819850e-2
2.4764715916551699376358773053856e-1, 1.3540856892465209292721440512950e-1, 2.4990073832444596183619315819850e-2
3.3810086004209388958492686114837e-1, 4.1045560571709657068362763658912e-1, 3.3017175855283998588767123109168e-2
4.7548458830221815368602641033690e-1, 8.7576130979272053470881063973496e-2, 3.3017175855283998588767123109168e-2
6.8641455165568795672904672851474e-1, 3.6799366708807002260921447019032e-1, 3.3017175855283998588767123109168e-2
