5.0000000000000000000000000000000e-1, 2.8867513459481288225457439025098e-1, 1.1785633515953171033296605704107e-2
1.6533344434252030946782896198390e-1, 9.5455308597202109591595510978930e-2, 7.5865747786058522515592943884512e-3
5.0000000000000000000000000000000e-1, 6.7511478659003442758053214879508e-1, 7.5865747786058522515592943884512e-3
8.3466655565747969053217103801610e-1, 9.5455308597202109591595510978930e-2, 7.5865747786058522515592943884512e-3
7.7964649515051525705047969218336e-2, 4.5012911384789824183649340970146e-2, 6.4880006419644207748976053864038e-3
5.0000000000000000000000000000000e-1, 7.7599958101485899839642448881264e-1, 6.4880006419644207748976053864038e-3
9.2203535048494847429495203078166e-1, 4.5012911384789824183649340970146e-2, 6.4880006419644207748976053864038e-3
7.3671848711298831178522417683593e-1, 4.2534461685165764154987893095370e-1, 8.5331479840030783547130002308046e-3
5.0000000000000000000000000000000e-1, 1.5336170081123363663965308845542e-2, 8.5331479840030783547130002308046e-3
2.6328151288701168821477582316407e-1, 4.2534461685165764154987893095370e-1, 8.5331479840030783547130002308046e-3
5.8973578332653826072340214677608e-1, 3.4048411325433167843914489810033e-1, 2.2880009731368803492413190544461e-2
5.0000000000000000000000000000000e-1, 1.8505717727577528988543337455229e-1, 2.2880009731368803492413190544461e-2
4.1026421667346173927659785322392e-1, 3.4048411325433167843914489810033e-1, 2.2880009731368803492413190544461e-2
5.1863358099073526506949589990035e-1, 8.3356534463992881357500720750525e-1, 1.1137872364111157700303271314924e-3
9.8120555466787674414083772165315e-1, 3.2367184073706464849214598774183e-2, 1.1137872364111157700303271314924e-3
3.7428026322858520928658178247199e-2, 9.2875070803368339501364473500549e-5, 1.1137872364111157700303271314924e-3
1.8794445332123255859162278346848e-2, 3.2367184073706464849214598774183e-2, 1.1137872364111157700303271314924e-3
9.6257197367714147907134182175280e-1, 9.2875070803368339501364473500549e-5, 1.1137872364111157700303271314924e-3
4.8136641900926473493050410009965e-1, 8.3356534463992881357500720750525e-1, 1.1137872364111157700303271314924e-3
3.4483212725728029608150530838736e-1, 1.6728726810532603734137363083887e-1, 1.3505070829934735506578511061238e-2
3.1729108753755077418905090635909e-1, 2.1498974819317008169361507483043e-1, 1.3505070829934735506578511061238e-2
5.2754103971972952189245440202827e-1, 4.8374838748594252772873446508364e-1, 1.3505070829934735506578511061238e-2
6.8270891246244922581094909364091e-1, 2.1498974819317008169361507483043e-1, 1.3505070829934735506578511061238e-2
4.7245896028027047810754559797173e-1, 4.8374838748594252772873446508364e-1, 1.3505070829934735506578511061238e-2
6.5516787274271970391849469161264e-1, 1.6728726810532603734137363083887e-1, 1.3505070829934735506578511061238e-2
2.5044197716605199016274157963573e-1, 7.5254064536479333029851906964896e-2, 1.3041889819793782015288602418214e-2
1.9039292020965071421818523696622e-1, 1.7926208213156367184568343982620e-1, 1.3041889819793782015288602418214e-2
5.6004905695640127594455634266950e-1, 6.1150925711639564188818782396184e-1, 1.3041889819793782015288602418214e-2
8.0960707979034928578181476303378e-1, 1.7926208213156367184568343982620e-1, 1.3041889819793782015288602418214e-2
4.3995094304359872405544365733050e-1, 6.1150925711639564188818782396184e-1, 1.3041889819793782015288602418214e-2
7.4955802283394800983725842036427e-1, 7.5254064536479333029851906964896e-2, 1.3041889819793782015288602418214e-2
1.5725951796877423535818412494319e-1, 1.5100733756415147349807106723105e-2, 6.0550766385141416861539796316137e-3
9.1707378033227848651034716309857e-2, 1.2864037066964631838332537194883e-1, 6.0550766385141416861539796316137e-3
5.6555213993554638670714940863334e-1, 7.2228429935837718103059069208100e-1, 6.0550766385141416861539796316137e-3
9.0829262196677215134896528369014e-1, 1.2864037066964631838332537194883e-1, 6.0550766385141416861539796316137e-3
4.3444786006445361329285059136666e-1, 7.2228429935837718103059069208100e-1, 6.0550766385141416861539796316137e-3
8.4274048203122576464181587505681e-1, 1.5100733756415147349807106723105e-2, 6.0550766385141416861539796316137e-3
3.1548863471509265458216216875917e-1, 1.5148958865828809217761791469372e-2, 7.8239252984022228669950357451753e-3
1.7086370057623957351549341226404e-1, 2.6564669283562497944321775124243e-1, 7.8239252984022228669950357451753e-3
6.4462493413885308106666875649513e-1, 5.8522975208298485810274362804113e-1, 7.8239252984022228669950357451753e-3
8.2913629942376042648450658773596e-1, 2.6564669283562497944321775124243e-1, 7.8239252984022228669950357451753e-3
3.5537506586114691893333124350487e-1, 5.8522975208298485810274362804113e-1, 7.8239252984022228669950357451753e-3
6.8451136528490734541783783124083e-1, 1.5148958865828809217761791469372e-2, 7.8239252984022228669950357451753e-3
4.1220599842152751301172516676596e-1, 7.8243682024656270145834622010855e-2, 1.7085444689647396212612564453189e-2
2.7386401552974792684061829677715e-1, 3.1785902521304290884832217194484e-1, 1.7085444689647396212612564453189e-2
6.3834198289177958617110686998881e-1, 4.6992269654673946776956637679724e-1, 1.7085444689647396212612564453189e-2
7.2613598447025207315938170322285e-1, 3.1785902521304290884832217194484e-1, 1.7085444689647396212612564453189e-2
3.6165801710822041382889313001119e-1, 4.6992269654673946776956637679724e-1, 1.7085444689647396212612564453189e-2
5.8779400157847248698827483323404e-1, 7.8243682024656270145834622010855e-2, 1.7085444689647396212612564453189e-2
